z1,z12,z15,z2,z4
1452,1773,2214,2691,4785
1467,1766,2184,2710,4818
1505,1798,2187,2710,4909
1487,1829,2161,2725,4849
1499,1793,2188,2781,4849
1498,1743,2183,2753,4854
1489,1724,2202,2762,4861
1482,1729,2245,2747,4862
1468,1767,2225,2797,4870
1480,1771,2210,2769,4878
1511,1786,2205,2750,4877
1507,1756,2214,2763,4914
1480,1743,2171,2818,4861
1468,1765,2171,2794,4890
1491,1732,2179,2775,4936
1477,1736,2231,2756,4944
1479,1736,2209,2754,4866
1489,1731,2167,2744,4794
1495,1740,2150,2783,4805
1520,1739,2162,2772,4792
1487,1728,2229,2744,4827
1515,1688,2207,2781,4841
1500,1714,2191,2771,4837
1520,1685,2198,2789,4836
1504,1698,2178,2802,4846
1493,1675,2195,2786,4813
1474,1687,2177,2765,4858
1491,1672,2193,2791,4840
1488,1679,2169,2769,4831
1478,1699,2174,2728,4839
1499,1675,2140,2752,4785
1490,1662,2155,2823,4765
1488,1691,2145,2824,4768
1498,1679,2126,2827,4820
1457,1706,2216,2757,4832
1457,1709,2214,2762,4825
1467,1732,2210,2748,4833
1470,1741,2186,2731,4758
1458,1767,2169,2731,4761
1485,1740,2145,2773,4674
1465,1755,2159,2762,4804
1473,1753,2181,2743,4803
1506,1733,2184,2743,4843
1518,1751,2179,2779,4875
1498,1777,2196,2814,4848
1522,1762,2148,2792,4851
1517,1764,2164,2825,4830
1508,1767,2214,2834,4786
1497,1755,2183,2816,4878
1494,1736,2178,2834,4825
1468,1701,2206,2801,4871
1512,1706,2178,2792,4789
1474,1717,2210,2763,4843
1469,1723,2188,2806,4842
1488,1748,2207,2806,4906
1512,1760,2220,2835,4886
1539,1789,2186,2842,4921
1528,1784,2151,2815,4893
1496,1747,2171,2795,4829
1481,1730,2181,2825,4922
1486,1716,2190,2833,4919
1477,1716,2220,2841,4887
1493,1719,2193,2796,4949
1525,1694,2226,2738,4925
1520,1695,2170,2750,4876
1542,1702,2134,2756,4883
1563,1719,2144,2787,4912
1540,1740,2113,2768,4883
1506,1786,2082,2799,4942
1508,1797,2093,2816,4903
1498,1772,2088,2812,4847
1497,1772,2120,2791,4856
1482,1770,2145,2796,4865
1480,1758,2149,2845,4869
1474,1731,2143,2833,4877
1487,1704,2126,2839,4889
1463,1689,2135,2847,4845
1497,1720,2137,2861,4862
1508,1727,2149,2824,4883
1509,1739,2207,2765,4885
1490,1742,2249,2869,4848
1482,1721,2245,2831,4805
1465,1721,2232,2792,4819
1450,1742,2205,2803,4846
1433,1727,2215,2759,4858
1473,1732,2230,2780,4848
1457,1717,2215,2761,4839
1466,1713,2223,2775,4863
1507,1717,2270,2783,4816
1488,1691,2242,2743,4779
1454,1756,2227,2779,4696
1445,1762,2248,2749,4796
1475,1758,2235,2756,4873
1515,1743,2197,2759,4817
1516,1746,2204,2709,4875
1501,1743,2230,2690,4896
1494,1736,2184,2685,4916
1462,1728,2165,2728,4938
1466,1731,2187,2722,4914
1468,1745,2212,2708,4915
1466,1748,2199,2754,4875
1479,1732,2157,2766,4834
1473,1803,2152,2727,4824
1466,1788,2155,2709,4866
1458,1796,2147,2725,4845
1448,1781,2148,2718,4847
1438,1749,2135,2768,4874
1445,1734,2151,2780,4747
1454,1713,2151,2802,4820
1452,1718,2182,2803,4804
1456,1727,2163,2779,4880
1439,1736,2119,2818,4874
1448,1740,2164,2830,4905
1449,1795,2125,2796,4847
1481,1780,2144,2815,4879
1511,1774,2116,2811,4853
1479,1793,2131,2765,4922
1449,1801,2165,2866,4884
1477,1780,2149,2836,4878
1490,1767,2183,2845,4908
1487,1743,2163,2845,4916
1480,1744,2207,2854,4981
1515,1741,2186,2842,4960
1490,1753,2211,2802,4879
1504,1759,2247,2829,4884
1487,1736,2208,2805,4936
1481,1772,2221,2789,4925
1485,1768,2238,2807,4909
1489,1753,2243,2794,4859
1517,1739,2217,2816,4912
1528,1773,2199,2831,4913
1506,1821,2184,2875,4847
1492,1839,2192,2805,4830
1447,1831,2177,2819,4811
1455,1808,2173,2826,4861
1429,1817,2170,2793,4875
1429,1840,2157,2859,4835
1437,1819,2197,2791,4800
1438,1829,2171,2750,4761
1471,1818,2147,2744,4733
1478,1796,2150,2793,4693
1465,1769,2130,2795,4757
1470,1769,2128,2765,4777
1484,1771,2140,2745,4809
1491,1767,2111,2745,4780
1495,1766,2089,2796,4782
1494,1775,2104,2781,4748
1499,1782,2175,2751,4772
1497,1806,2139,2742,4792
1484,1796,2148,2730,4711
1470,1814,2133,2706,4728
1472,1806,2147,2698,4824
1479,1769,2117,2771,4775
1485,1771,2159,2753,4752
1501,1759,2149,2703,4790
1504,1764,2157,2728,4793
1532,1770,2169,2739,4791
1511,1761,2172,2726,4755
1497,1761,2185,2734,4773
1553,1760,2142,2766,4805
1553,1755,2129,2832,4796
1541,1759,2146,2826,4781
1537,1740,2156,2865,4780
1514,1744,2189,2868,4742
1492,1777,2200,2825,4764
1473,1751,2231,2830,4732
1486,1779,2243,2798,4732
1471,1772,2187,2793,4762
1461,1776,2130,2789,4756
1485,1734,2141,2813,4801
1494,1777,2144,2822,4770
1495,1755,2173,2814,4779
1522,1765,2179,2772,4795
1512,1725,2160,2724,4762
1516,1747,2147,2742,4762
1520,1744,2140,2803,4818
1519,1760,2153,2824,4740
1526,1745,2151,2816,4778
1540,1770,2181,2831,4841
1522,1751,2198,2802,4776
1495,1729,2210,2825,4750
1508,1724,2233,2825,4792
1511,1744,2213,2788,4718
1517,1769,2210,2820,4759
1487,1744,2220,2798,4749
1480,1785,2196,2851,4807
1492,1751,2170,2842,4799
1512,1787,2181,2858,4822
1506,1794,2165,2804,4814
1515,1786,2144,2844,4768
1466,1789,2120,2832,4730
1473,1751,2170,2836,4804
1461,1775,2154,2814,4844
1450,1760,2131,2816,4831
1462,1785,2164,2835,4744
1485,1767,2181,2884,4787
1509,1738,2155,2831,4782
1511,1740,2171,2811,4839
1511,1737,2168,2855,4828
1507,1730,2213,2911,4763
1489,1730,2178,2843,4921
1494,1747,2128,2796,4843
1494,1774,2139,2829,4877
1486,1763,2150,2785,4791
1518,1801,2200,2764,4761
1506,1806,2210,2765,4815
1514,1787,2204,2770,4811
1519,1746,2149,2747,4842
1493,1759,2197,2724,4815
1485,1750,2193,2776,4820
1478,1790,2184,2750,4811
1442,1785,2181,2695,4805
1428,1777,2231,2736,4768
1441,1723,2188,2706,4762
1462,1755,2175,2700,4784
1454,1747,2185,2732,4819
1477,1756,2159,2751,4784
1484,1730,2172,2781,4787
1463,1747,2170,2823,4817
1486,1780,2129,2833,4867
1493,1774,2151,2842,4888
1466,1805,2182,2813,4901
1452,1805,2105,2778,4930
1456,1743,2102,2759,4883
1444,1716,2099,2792,4872
1468,1686,2093,2791,4928
1474,1710,2093,2785,4945
1497,1707,2124,2767,4974
1483,1720,2145,2748,4924
1481,1732,2170,2688,4965
1503,1732,2177,2718,4941
1511,1739,2175,2759,4891
1508,1718,2138,2770,4932
1513,1696,2124,2732,4840
1532,1690,2111,2744,4802
1527,1719,2097,2729,4812
1521,1724,2068,2818,4799
1509,1741,2131,2759,4879
1481,1714,2150,2751,4901
1500,1717,2169,2753,4868
1487,1729,2176,2776,4901
1521,1755,2162,2708,4949
1526,1744,2124,2753,4934
1522,1746,2142,2787,4887
1535,1750,2182,2813,4878
1542,1754,2146,2766,4887
1542,1717,2182,2763,4918
1540,1721,2173,2793,4945
1518,1729,2206,2742,4934
1526,1739,2210,2757,4951
1489,1797,2210,2793,4943
1495,1794,2224,2837,4942
1496,1787,2224,2815,4924
1496,1765,2172,2843,4910
1483,1732,2143,2785,4885
1520,1779,2182,2783,4846
1512,1793,2158,2818,4876
1492,1790,2173,2803,4856
1516,1801,2125,2801,4810
1501,1769,2135,2776,4779
1510,1790,2120,2782,4845
1531,1787,2130,2773,4815
1484,1789,2154,2789,4863
1534,1764,2145,2804,4815
1521,1771,2147,2797,4882
1520,1782,2121,2781,4821
1483,1758,2130,2791,4744
1478,1788,2138,2768,4750
1491,1743,2105,2757,4844
1472,1742,2135,2786,4882
1475,1740,2099,2757,4964
1459,1707,2054,2775,4901
1500,1715,2005,2778,4934
1513,1671,2043,2758,4886
1504,1736,2069,2754,4815
1494,1708,2067,2742,4872
1497,1716,2059,2790,4912
1506,1733,2041,2767,4814
1496,1712,2045,2752,4823
1524,1737,2032,2773,4869
1541,1728,2052,2826,4914
1542,1748,2071,2816,4884
1496,1756,2054,2797,4943
1528,1759,2088,2821,4872
1510,1701,2089,2837,4845
1512,1704,2089,2866,4848
1530,1721,2147,2820,4818
1528,1750,2113,2800,4801
1537,1747,2084,2809,4819
1569,1795,2123,2812,4863
1543,1802,2127,2827,4865
1526,1816,2154,2841,4838
1524,1845,2159,2777,4895
1491,1864,2134,2803,4857
1519,1810,2108,2805,4881
1520,1814,2128,2762,4867
1559,1816,2121,2751,4878
1505,1794,2148,2777,4862
1504,1797,2094,2767,4876
1523,1792,2091,2742,4791
1541,1784,2101,2753,4837
1545,1755,2047,2759,4807
1521,1776,2073,2738,4839
1547,1777,2105,2749,4858
1551,1787,2157,2743,4871
1550,1787,2143,2771,4844
1548,1750,2122,2823,4930
1522,1748,2136,2769,4952
1523,1767,2128,2800,4928
1522,1810,2118,2727,4867
1511,1821,2136,2793,4810
1504,1813,2088,2780,4832
1527,1821,2134,2846,4883
1517,1787,2141,2816,4831
1526,1753,2153,2827,4857
1535,1771,2117,2856,4795
1522,1827,2119,2857,4774
1530,1821,2118,2815,4803
1495,1802,2153,2812,4834
1518,1800,2142,2847,4806
1513,1787,2102,2876,4836
1517,1773,2118,2846,4824
1523,1742,2155,2832,4775
1523,1720,2161,2855,4788
1545,1717,2158,2870,4767
1510,1738,2120,2870,4790
1512,1724,2116,2872,4835
1511,1737,2148,2769,4803
1499,1729,2153,2773,4780
1506,1737,2203,2783,4733
1506,1737,2207,2779,4762
1515,1721,2146,2761,4793
1481,1756,2166,2731,4784
1491,1754,2166,2747,4845
1479,1774,2181,2761,4822
1508,1729,2146,2808,4772
1434,1715,2154,2753,4794
1445,1739,2159,2727,4865
1438,1741,2172,2738,4843
1431,1723,2148,2768,4807
1459,1723,2173,2779,4818
1437,1738,2209,2780,4767
1469,1748,2172,2754,4710
1446,1761,2198,2799,4778
1433,1727,2200,2852,4699
1449,1739,2174,2778,4774
1428,1749,2215,2824,4791
1437,1709,2211,2842,4796
1442,1720,2198,2800,4783
1481,1723,2162,2783,4767
1438,1725,2174,2766,4827
1416,1737,2195,2773,4848
1431,1796,2168,2761,4854
1454,1788,2206,2801,4843
1468,1745,2176,2725,4832
1469,1736,2217,2722,4839
1464,1743,2228,2712,4845
1488,1778,2242,2704,4825
1498,1716,2227,2753,4861
1490,1737,2220,2705,4856
1505,1717,2153,2730,4837
1488,1753,2182,2714,4807
1515,1743,2122,2745,4882
1535,1758,2161,2760,4807
1543,1724,2151,2761,4781
1531,1713,2167,2749,4777
1552,1700,2142,2729,4788
1515,1719,2173,2735,4882
1516,1753,2132,2779,4883
1505,1732,2128,2774,4895
1525,1735,2165,2743,4923
1532,1778,2163,2817,4934
1504,1751,2172,2759,4923
1529,1798,2174,2727,4859
1527,1797,2167,2721,4882
1503,1777,2133,2662,4836
1531,1787,2126,2680,4831
1521,1817,2188,2686,4816
1507,1828,2162,2677,4822
1524,1820,2169,2761,4803
1515,1809,2192,2764,4788
1506,1799,2165,2753,4827
1485,1837,2173,2779,4820
1487,1800,2194,2807,4793
1485,1796,2193,2794,4792
1472,1841,2158,2761,4802
1489,1816,2188,2792,4776
1512,1780,2200,2780,4781
1510,1774,2188,2749,4849
1544,1793,2195,2726,4879
1520,1803,2204,2706,4866
1522,1784,2159,2684,4941
1507,1739,2182,2656,4923
1489,1759,2187,2654,4934
1485,1737,2238,2661,4867
1488,1703,2221,2731,4876
1494,1700,2210,2683,4870
1478,1751,2184,2672,4887
1516,1760,2207,2704,4896
1498,1782,2190,2760,4856
1527,1779,2171,2779,4896
1507,1808,2196,2749,4906
1531,1754,2202,2712,4900
1519,1760,2174,2733,4829
1523,1793,2181,2685,4782
1533,1759,2170,2703,4815
1524,1756,2174,2715,4801
1505,1751,2206,2664,4853
1501,1759,2202,2716,4766
1509,1763,2215,2772,4817
1562,1782,2183,2766,4840
1551,1762,2164,2752,4847
1547,1735,2180,2732,4793
1508,1771,2124,2747,4800
1518,1759,2123,2791,4876
1493,1761,2128,2781,4846
1504,1787,2161,2785,4793
1471,1726,2137,2800,4813
1479,1743,2147,2818,4838
1473,1710,2154,2850,4880
1497,1744,2153,2805,4919
1498,1788,2117,2820,4849
1507,1736,2076,2785,4834
1468,1762,2105,2802,4853
1491,1785,2086,2813,4813
1521,1751,2130,2810,4881
1515,1783,2149,2824,4825
1529,1765,2151,2821,4794
1540,1772,2159,2797,4728
1527,1772,2113,2790,4781
1516,1776,2154,2813,4776
1497,1769,2123,2826,4804
1504,1758,2165,2822,4843
1493,1742,2114,2817,4814
1487,1761,2123,2811,4770
1490,1746,2158,2767,4798
1501,1718,2165,2785,4781
1499,1756,2117,2780,4775
1494,1771,2103,2832,4782
1514,1767,2143,2827,4740
1528,1772,2170,2826,4793
1556,1723,2229,2792,4707
1544,1750,2158,2776,4747
1538,1749,2135,2750,4669
1532,1743,2183,2689,4770
1555,1726,2214,2730,4771
1559,1733,2214,2726,4787
1549,1716,2200,2734,4768
1563,1739,2210,2727,4786
1548,1783,2201,2736,4784
1560,1789,2232,2794,4824
1565,1785,2234,2797,4793
1539,1783,2183,2783,4815
1573,1790,2202,2749,4867
1555,1825,2210,2784,4837
1582,1779,2199,2792,4845
1555,1747,2201,2774,4865
1536,1737,2222,2783,4830
1538,1768,2207,2827,4846
1521,1794,2188,2855,4868
1530,1744,2181,2811,4879
1520,1716,2248,2788,4953
1549,1691,2203,2791,4873
1534,1733,2172,2786,4912
1519,1739,2211,2816,4894
1508,1787,2180,2880,4914
1512,1750,2152,2873,4880
1523,1757,2137,2820,4936
1532,1789,2152,2805,4970
1481,1781,2162,2828,4958
1467,1765,2147,2822,4936
1469,1741,2142,2801,4890
1469,1763,2123,2790,4825
1463,1740,2113,2751,4839
1467,1730,2143,2749,4776
1488,1711,2139,2765,4813
1434,1735,2153,2784,4825
1451,1763,2130,2796,4832
1452,1755,2139,2778,4855
1451,1741,2152,2777,4766
1454,1725,2178,2777,4811
1446,1738,2192,2827,4783
1449,1725,2186,2826,4850
1478,1719,2180,2833,4927
1462,1729,2167,2828,4946
1468,1719,2218,2817,4942
1473,1769,2175,2829,4891
1469,1790,2220,2848,4872
1503,1785,2208,2822,4854
1478,1788,2152,2793,4851
1475,1774,2113,2741,4806
1482,1763,2153,2757,4852
1479,1765,2143,2806,4855
1476,1791,2153,2782,4855
1489,1769,2140,2803,4836
1477,1768,2174,2839,4869
1485,1785,2167,2749,4812
1519,1783,2151,2693,4827
1498,1765,2147,2708,4882
1522,1783,2149,2743,4831
1491,1775,2199,2760,4898
1442,1718,2191,2741,4863
1472,1775,2222,2740,4845
1454,1739,2191,2732,4832
1446,1727,2169,2747,4826
1461,1759,2223,2773,4850
1450,1756,2221,2781,4794
1458,1748,2228,2785,4805
1443,1751,2181,2822,4796
1458,1766,2181,2749,4800
1491,1725,2180,2819,4782
1506,1733,2179,2815,4839
1517,1732,2177,2770,4810
1470,1743,2169,2786,4776
1502,1722,2150,2759,4730
1481,1724,2128,2742,4708
1486,1762,2137,2753,4704
1485,1700,2140,2771,4741
1455,1709,2212,2758,4693
1476,1704,2152,2794,4673
1495,1735,2141,2826,4721
1496,1743,2174,2802,4793
1490,1758,2202,2765,4768
1484,1768,2167,2778,4739
1452,1768,2199,2808,4750
1489,1741,2202,2715,4743
1465,1702,2188,2742,4796
1504,1722,2192,2743,4778
1498,1760,2185,2748,4781
1513,1764,2197,2747,4785
1499,1781,2175,2790,4770
1488,1754,2214,2792,4734
1526,1728,2252,2852,4772
1514,1747,2218,2856,4781
1524,1738,2212,2864,4832
1559,1728,2167,2871,4852
1543,1718,2167,2872,4861
1535,1745,2206,2851,4891
1561,1785,2146,2857,4889
1565,1784,2147,2843,4911
1563,1777,2159,2828,4838
1563,1780,2167,2832,4830
1540,1786,2164,2830,4789
1514,1812,2167,2827,4761
1526,1760,2130,2857,4830
1507,1722,2124,2873,4825
1479,1719,2105,2826,4822
1479,1737,2078,2786,4823
1496,1759,2077,2838,4789
1508,1744,2079,2754,4803
1502,1757,2058,2759,4803
1503,1766,2082,2777,4797
1525,1764,2077,2726,4790
1512,1761,2120,2699,4886
1498,1747,2176,2755,4761
1505,1794,2170,2775,4803
1496,1759,2175,2761,4787
1488,1736,2179,2709,4790
1501,1750,2142,2708,4757
1509,1754,2150,2683,4779
1513,1753,2132,2702,4819
1541,1718,2170,2715,4795
1513,1742,2133,2744,4735
1517,1794,2170,2716,4784
1538,1797,2190,2782,4725
1529,1784,2185,2762,4777
1514,1778,2168,2751,4744
1473,1794,2173,2760,4761
1487,1742,2161,2702,4798
1484,1741,2146,2783,4743
1475,1718,2191,2782,4854
1497,1708,2157,2742,4842
1516,1718,2122,2741,4834
1500,1715,2116,2767,4861
1468,1745,2123,2716,4819
1465,1721,2135,2758,4803
1443,1736,2152,2769,4784
1473,1726,2095,2767,4750
1484,1751,2090,2768,4758
1458,1726,2102,2725,4739
1500,1707,2112,2772,4755
1493,1709,2080,2793,4781
1511,1714,2144,2822,4824
1513,1703,2140,2793,4853
1523,1706,2150,2805,4857
1491,1725,2138,2839,4921
1497,1728,2221,2798,4859
1491,1702,2229,2805,4793
1489,1719,2213,2765,4771
1516,1718,2207,2802,4854
1536,1684,2195,2736,4894
1529,1733,2151,2738,4891
1521,1717,2164,2751,4868
1498,1695,2110,2707,4864
1502,1713,2163,2762,4856
1484,1714,2190,2742,4829
1488,1754,2144,2714,4853
1484,1738,2174,2743,4904
1477,1743,2207,2766,4845
1445,1730,2203,2832,4827
1489,1748,2244,2758,4786
1497,1729,2228,2752,4837
1533,1654,2216,2769,4819
1507,1643,2231,2796,4842
1531,1660,2235,2778,4775
1512,1688,2235,2851,4822
1537,1697,2224,2804,4763
1516,1707,2220,2787,4829
1498,1713,2205,2790,4836
1503,1766,2195,2795,4796
1500,1763,2174,2755,4780
1494,1766,2181,2740,4808
1505,1721,2158,2779,4822
1523,1725,2182,2828,4824
1481,1755,2214,2734,4770
1519,1750,2237,2769,4849
1519,1729,2249,2785,4890
1524,1704,2227,2789,4887
1545,1713,2194,2792,4787
1524,1706,2221,2768,4761
1542,1706,2205,2766,4804
1519,1708,2238,2794,4722
1530,1721,2229,2785,4811
1536,1714,2216,2808,4841
1497,1715,2242,2785,4856
1492,1703,2268,2794,4842
1502,1651,2217,2783,4767
1484,1685,2206,2774,4791
1504,1688,2167,2777,4843
1498,1718,2190,2833,4800
1495,1700,2181,2831,4778
1481,1734,2207,2815,4806
1500,1748,2204,2804,4767
1521,1735,2177,2792,4783
1492,1754,2169,2803,4760
1483,1758,2140,2805,4712
1494,1739,2141,2826,4775
1500,1740,2165,2839,4777
1506,1744,2186,2879,4702
1508,1746,2200,2820,4760
1526,1743,2208,2877,4804
1523,1712,2195,2865,4801
1483,1725,2219,2880,4848
1498,1725,2226,2850,4888
1484,1707,2191,2830,4904
1490,1742,2257,2818,4881
1509,1714,2238,2763,4908
1512,1720,2235,2788,4917
1496,1691,2206,2769,4880
1469,1710,2199,2765,4799
1523,1748,2243,2786,4844
1528,1713,2221,2774,4865
1533,1745,2167,2796,4799
1494,1731,2216,2760,4857
1501,1737,2210,2762,4859
1511,1738,2197,2745,4803
1508,1729,2196,2780,4813
1504,1718,2201,2778,4859
1528,1715,2222,2790,4801
1517,1731,2236,2751,4843
1521,1741,2236,2801,4883
1490,1719,2160,2845,4855
1471,1714,2160,2803,4872
1451,1758,2209,2785,4840
1469,1749,2179,2787,4848
1474,1773,2177,2743,4892
1503,1702,2192,2782,4855
1541,1709,2180,2739,4888
1516,1788,2187,2721,4887
1494,1755,2194,2721,4866
1473,1777,2166,2721,4831
1483,1738,2171,2697,4838
1523,1743,2137,2704,4886
1554,1712,2166,2697,4851
1526,1718,2159,2716,4965
1571,1735,2191,2741,4880
1558,1715,2179,2754,4938
1539,1713,2164,2709,4942
1538,1741,2141,2704,4957
1538,1738,2150,2712,4888
1530,1712,2158,2743,4970
1496,1734,2174,2726,4902
1497,1745,2147,2727,4896
1536,1760,2177,2768,4861
1539,1773,2213,2764,4850
1531,1754,2184,2791,4857
1546,1767,2162,2760,4855
1540,1779,2137,2748,4859
1556,1772,2155,2759,4842
1552,1791,2138,2735,4862
1534,1787,2172,2785,4856
1525,1804,2181,2799,4859
1495,1789,2175,2738,4836
1473,1775,2154,2752,4845
1501,1734,2173,2754,4823
1493,1724,2180,2757,4827
1512,1743,2163,2716,4833
1523,1741,2175,2804,4880
1532,1716,2169,2752,4908
1549,1756,2177,2754,4899
1554,1745,2151,2731,4840
1524,1765,2178,2712,4784
1513,1754,2209,2728,4814
1527,1786,2212,2745,4838
1513,1764,2151,2760,4860
1536,1788,2133,2736,4868
1545,1819,2139,2789,4834
1532,1788,2131,2799,4788
1516,1775,2103,2841,4807
1548,1745,2137,2842,4824
1552,1695,2132,2818,4839
1564,1701,2170,2772,4905
1538,1729,2142,2772,4954
1537,1714,2187,2787,4955
1522,1738,2147,2730,4898
1542,1763,2162,2714,4933
1543,1769,2182,2767,4985
1523,1756,2180,2744,4929
1554,1778,2185,2702,4934
1527,1790,2167,2738,4938
1537,1809,2166,2782,4971
1535,1797,2167,2787,4944
1517,1804,2136,2822,4804
1508,1787,2079,2791,4859
1505,1813,2141,2777,4818
1483,1777,2120,2796,4821
1470,1768,2115,2794,4839
1442,1773,2138,2791,4830
1477,1768,2126,2827,4881
1528,1774,2125,2787,4942
1529,1751,2125,2806,4897
1519,1706,2127,2829,4848
1544,1722,2102,2796,4840
1557,1727,2115,2799,4940
1524,1745,2103,2829,4891
1515,1697,2117,2824,4902
1519,1716,2148,2815,4880
1492,1712,2163,2835,4893
1532,1694,2137,2854,4881
1515,1718,2140,2877,4865
1493,1719,2115,2848,4867
1482,1703,2106,2856,4888
1494,1698,2163,2847,4791
1538,1726,2147,2842,4758
1547,1714,2138,2851,4843
1526,1737,2177,2889,4872
1514,1727,2160,2865,4836
1493,1738,2140,2813,4874
1472,1728,2161,2820,4907
1481,1708,2151,2807,4887
1488,1747,2182,2763,4872
1494,1778,2161,2786,4888
1500,1733,2144,2749,4928
1511,1746,2203,2735,4870
1478,1761,2188,2767,4909
1539,1718,2200,2728,4915
1559,1728,2214,2780,4842
1542,1705,2163,2797,4840
1540,1741,2151,2799,4841
1509,1721,2136,2814,4857
1510,1712,2117,2814,4820
1513,1678,2138,2814,4926
1488,1696,2142,2809,4869
1537,1704,2145,2791,4865
1546,1729,2158,2785,4834
1551,1703,2193,2786,4884
1565,1729,2125,2780,4850
1528,1750,2080,2803,4913
1513,1748,2031,2769,4916
1536,1710,2084,2779,4874
1526,1705,2058,2773,4874
1545,1699,2061,2805,4859
1537,1727,2094,2792,4876
1524,1739,2074,2751,4851
1530,1752,2101,2785,4806
1529,1744,2109,2785,4814
1491,1747,2111,2742,4864
1485,1731,2090,2750,4857
1507,1739,2136,2755,4844
1537,1713,2148,2790,4872
1562,1764,2164,2753,4774
1552,1761,2188,2784,4787
1501,1756,2169,2768,4852
1477,1757,2169,2733,4829
1491,1734,2194,2743,4830
1515,1741,2227,2699,4818
1529,1759,2210,2715,4906
1537,1747,2193,2716,4833
1559,1747,2207,2750,4852
1521,1765,2218,2739,4877
1522,1772,2223,2760,4875
1507,1760,2206,2741,4882
1496,1768,2220,2790,4852
1481,1775,2259,2778,4840
1492,1773,2250,2768,4827
1480,1796,2194,2763,4907
1474,1779,2245,2750,4944
1530,1784,2228,2732,4914
1492,1787,2207,2749,5017
1506,1785,2251,2773,5001
1518,1826,2210,2719,4970
1502,1806,2198,2711,4914
1553,1771,2174,2728,4980
1581,1770,2209,2730,4915
1547,1743,2218,2760,4877
1552,1764,2211,2746,4931
1541,1738,2197,2748,4928
1533,1763,2153,2738,4963
1526,1759,2213,2761,4882
1533,1760,2177,2757,4893
1549,1764,2175,2768,4888
1543,1734,2167,2718,4980
1551,1750,2222,2726,4948
1535,1764,2220,2711,4969
1545,1736,2168,2739,4900
1508,1815,2188,2759,4952
1499,1802,2204,2807,4908
1532,1796,2156,2775,4940
1530,1798,2175,2786,4916
1525,1798,2125,2685,4868
1519,1781,2118,2736,4903
1512,1792,2126,2812,4861
1522,1801,2160,2826,4938
1530,1753,2115,2792,4849
1544,1772,2105,2750,4895
1529,1785,2126,2812,4853
1550,1803,2161,2821,4852
1514,1800,2138,2818,4857
1517,1779,2120,2809,4824
1533,1791,2146,2835,4789
1517,1750,2107,2838,4702
1490,1737,2109,2841,4775
1502,1738,2079,2790,4766
1483,1744,2142,2813,4782
1504,1743,2134,2775,4818
1515,1741,2134,2749,4825
1515,1727,2150,2744,4783
1491,1749,2139,2706,4834
1498,1736,2120,2678,4780
1497,1769,2125,2730,4827
1509,1813,2164,2749,4851
1494,1810,2144,2786,4818
1492,1854,2155,2751,4833
1498,1819,2103,2729,4852
1526,1802,2126,2780,4853
1503,1834,2174,2792,4827
1470,1867,2198,2776,4821
1469,1807,2134,2789,4829
1462,1783,2156,2751,4784
1461,1727,2183,2774,4786
1466,1778,2187,2759,4832
1453,1793,2155,2760,4787
1454,1769,2156,2751,4825
1456,1748,2166,2737,4786
1458,1740,2143,2757,4858
1423,1742,2186,2755,4846
1431,1720,2177,2805,4816
1455,1730,2217,2829,4755
1453,1761,2204,2844,4794
1466,1770,2170,2824,4757
1461,1771,2178,2817,4758
1453,1796,2135,2776,4730
1443,1780,2132,2808,4810
1416,1752,2149,2772,4781
1418,1759,2117,2770,4747
1420,1775,2131,2790,4816
1446,1791,2106,2758,4792
1461,1773,2114,2764,4873
1448,1754,2137,2776,4794
1454,1802,2169,2723,4794
1472,1782,2174,2728,4773
1438,1780,2172,2741,4868
1433,1804,2171,2742,4791
